benchmark,w_ops,w_keys,add,sub,multiply_plain,rotate_rows,negate,multiply,Depth,Multiplicative Depth,compile_time (s),circuit_execution_time (s),galois_keys_generation_time (s),total_execution_time (s),Remaining_noise_budget,rotation_key_size (MB),Final_Cost
l2_distance_4,0.7,0.3,2,1,0,6,0,1,10,1,32.092,0.418,0.223,0.641,323.5,36.2679,0.0
l2_distance_4,0.6,0.4,2,1,0,11,0,1,15,1,32.336,0.617,0.113,0.729,322.0,18.1967,0.0
l2_distance_4,0.5,0.5,2,1,0,11,0,1,15,1,32.562,0.617,0.112,0.729,322.0,18.1967,0.0
l2_distance_4,0.4,0.6,2,1,0,11,0,1,15,1,32.621,0.617,0.112,0.729,322.0,18.1967,0.0
l2_distance_4,0.3,0.7,2,1,0,11,0,1,15,1,32.909,0.617,0.112,0.729,322.5,18.1967,0.0
l2_distance_4,0.2,0.8,2,1,0,11,0,1,15,1,32.773,0.617,0.112,0.729,321.5,18.1967,0.0
l2_distance_4,0.1,0.9,2,1,0,11,0,1,15,1,32.593,0.617,0.112,0.729,322.0,18.1967,0.0
l2_distance_8,1.0,0.0,3,1,0,4,0,1,9,1,32.470,0.362,0.443,0.806,323.5,72.4103,0.0
l2_distance_8,0.9,0.1,3,1,0,4,0,1,9,1,32.401,0.365,0.443,0.808,324.0,72.4103,0.0
l2_distance_8,0.8,0.2,3,1,0,5,0,1,10,1,32.494,0.403,0.334,0.737,324.0,54.3391,0.0
